gene	5FU_6	5FU_6	5FU_6	5FU_6	5FU_6	5FU_6
ENSRNOG00000016321	1027.0043	835.0002	993.0001	891.9997	993	818.9996
ENSRNOG00000016322	32	60	85	63	74	85
ENSRNOG00000016325	1	0	1	2	1	2
ENSRNOG00000016326	460	470	547	533	429	568
ENSRNOG00000016327	592	627	527	516	656	469
ENSRNOG00000016330	68.8509	86.6284	74.105	58.0535	90.4122	83.9462
ENSRNOG00000016331	0	0	0	0	0	0
ENSRNOG00000016334	460	407	484	479	457	579
ENSRNOG00000016336	0	1.83607	0	0	0	0
ENSRNOG00000016337	5	6.000003	4	1	13	4
ENSRNOG00000016338	836	859	712	753	897	749
ENSRNOG00000016339	0	0	0	0	0	0
ENSRNOG00000016342	228.599	260.197	222.02	304.355	271.408	277.293
ENSRNOG00000016343	2363	3504	3875	3778	3994	3421
ENSRNOG00000016346	1182.65	1194.11	1303.3600428972	1341.85731	1334.16	1435.53209
ENSRNOG00000016348	0	1	0	0	0	0
ENSRNOG00000016349	0	0	0	0	0	0
ENSRNOG00000016351	149.399	163.737	195.363	191.454	163.854	195.994
ENSRNOG00000016352	563	479	591	636	532	650
ENSRNOG00000016353	7	17	13	19	9	22
ENSRNOG00000016356	7816	4470	4722	4752	5028	4552
ENSRNOG00000016357	672.299	835.429	839.296	948.099	873.386	901.542
ENSRNOG00000016358	7.14257	9.16035	11.0502	13.039	13.0884	19.4783
ENSRNOG00000016360	583	458	483	515	530	544
ENSRNOG00000016361	134.3278	79.4535	84.2389	96.3461	95.8719	106.62481
ENSRNOG00000016362	0	7	11	3	13	0
ENSRNOG00000016364	925	740.567	906	886	893.754	956
ENSRNOG00000016366	159	237	218	259	246	216
ENSRNOG00000016367	929	1028	1132	1291	1085	1206
ENSRNOG00000016368	1620	1944	1964	1654	2083	1501
ENSRNOG00000016371	240	223	258	294	249	292
ENSRNOG00000016372	2547.997	2217.997	2910.002	3232.997	2593.99952	3180.003
ENSRNOG00000016374	190.99979115	140.0001	189.9999	263.0004	213.0002	289.0003
ENSRNOG00000016377	133	110	123	172	114	170
ENSRNOG00000016378	241	210	246	211	247	228
ENSRNOG00000016379	1483.93	1489.53	1292.69	1362.73	1527.15	1360.4
ENSRNOG00000016381	82	106	118	107	90	139
ENSRNOG00000016383	2336	2314	1994	2009	2289	1946
ENSRNOG00000016384	351	301	418	419.64	383	416
ENSRNOG00000016385	0	0	0	0	0	0
ENSRNOG00000016387	5688.67996	5512.37468	4384.30103	4463.54642	5186.3688	4232.92131
ENSRNOG00000016388	959	1279	1367.003	1214	1411	1243
ENSRNOG00000016390	739	539	469	590	600	526
ENSRNOG00000016391	635.71	798.63	745.162	625.392	656.086	941.235
ENSRNOG00000016392	486	405	389	409.255	397	419
ENSRNOG00000016394	1362.76267	1317.99068	1225.48764	1230.03653	1160.59315	1124.54657
ENSRNOG00000016396	898.417	920.326	1066.43835	1001.39	892.778	1127.44
ENSRNOG00000016397	5.23213	2.64047	8.68242	11.9647	5.97677	9.13872
ENSRNOG00000016398	1768	1831	2284	2388	2120	2353
ENSRNOG00000016399	642	552	600	653	589	597
ENSRNOG00000016400	1.39945	2.57019	2.45786	3.00063	0.807832	0
ENSRNOG00000016403	4	4	6	1	1	2
ENSRNOG00000016405	17	13	11	17	21	8
ENSRNOG00000016408	914	1041	1382.996	1642	1205.003	1556.005
ENSRNOG00000016409	0	0	0	0	0	0
ENSRNOG00000016410	3571.1988	2846.5657	2819.5998	2645.0647	3078.7763	2729.0276
ENSRNOG00000016411	19525.7	19004.8	15442.4	15806.2	18500.1	15331.9
ENSRNOG00000016412	602.134	717.647	727.509	650.159	776.473	630.065
ENSRNOG00000016413	6	24	12	15	19	17
ENSRNOG00000016414	2964	3524	3991	3795	3976	3623
ENSRNOG00000016416	2658.9998	2992.0021	2834.0008	2661.005	3100.0058	2698.9999
ENSRNOG00000016417	41	35	42	32	25	51
ENSRNOG00000016419	2951	3216	3595	4858	3675	4778
ENSRNOG00000016420	7	9	9	7	11	8
ENSRNOG00000016421	1.0828	2.14085	5.33385	7.34999	7.44009	5.31393
ENSRNOG00000016422	115	98	85.00002	103.000166	87	104.00007197
ENSRNOG00000016423	1433.9955	1590.9957	1838.9977	2069.004	1859.0038	1928.9972
ENSRNOG00000016427	2732	1848	2181	2233	2228	2205
ENSRNOG00000016429	0	0	0	0	0	0
ENSRNOG00000016432	17	18	17	12	9	12
ENSRNOG00000016433	888	884	1003	966	956	994
ENSRNOG00000016434	206	200	283	234	244	245
ENSRNOG00000016436	0	0	0	0	0	0
ENSRNOG00000016437	4	7	5	9	9	6
ENSRNOG00000016442	4	2	4	2	2	0
ENSRNOG00000016443	1920.997	1507	1879.998	2198	1965.996	2290.996
ENSRNOG00000016444	82.8963	5.39712	54.6606	91.6801	67.2708	38.4075
ENSRNOG00000016446	1	2	0	0	0	1
ENSRNOG00000016447	854	769	816	771	873	807
ENSRNOG00000016448	1594.22	1420.84	1587.31	1564.41	1583.98	1557.35
ENSRNOG00000016451	153	369	281	281	349	277
ENSRNOG00000016452	1594.9978	1715.434	1636.0021	1759.002	1735.244	1779.9981
ENSRNOG00000016454	1533	1666	1569	1551	1780	1755
ENSRNOG00000016456	36	29	29	25	26	16
ENSRNOG00000016459	2891	2615	2408	2566	2699	2649
ENSRNOG00000016460	25508.01557	26108.04	27872.0117	27172.958	25679.0267	26019.9516
ENSRNOG00000016462	175.609	157.514	135.509	150.139	115.516	178.763
ENSRNOG00000016463	0	0	0	0	0	0
ENSRNOG00000016465	314.9999	297.0004	291.9996	273.0002	302.9999	278.0003
ENSRNOG00000016467	267.464	257.39	308.464	351.887	309.638	311.501
ENSRNOG00000016468	488.37822	415.66655	352.322	328.29962	436.293	338.2991
ENSRNOG00000016469	45.00002	49.99995	54.00001	70.00002	61.00003	61.00004
ENSRNOG00000016470	4296.03	4039.13	3990.13	3843.6	4215.49	3591.53
ENSRNOG00000016472	0	1	1	1	1	2
ENSRNOG00000016474	3887	4242	4025	3958	4561	3761
ENSRNOG00000016475	887.99952	922	869	971	965	999.0002
ENSRNOG00000016477	802	861	1010	1061	932	1036
ENSRNOG00000016478	18880	17146	15845	17912	19015	17510
ENSRNOG00000016479	4	3	2	11	5	5
ENSRNOG00000016480	0	1	0	0	0	0
ENSRNOG00000016483	82	95	130	99.00002	117	80
ENSRNOG00000016484	347	340	323	236	310	206
ENSRNOG00000016486	987	869.0003	810	833	779	959.9996
ENSRNOG00000016488	116.424	110.7	155.811	164.248	124.985	131.848
ENSRNOG00000016490	0	0	0	0	0	0
ENSRNOG00000016491	57	47	48	28	52	34
ENSRNOG00000016494	60	75	73	79	85	62
ENSRNOG00000016496	935	1323	1181	996	1343	971
ENSRNOG00000016497	606	524	555	544	584	546
ENSRNOG00000016498	2.9164	12.4826	0	0	0	3.00362
ENSRNOG00000016502	0	0	0	1	2	1
ENSRNOG00000016503	322.0003	405.0003	445.0005	463.9996	431	449.0002
ENSRNOG00000016505	224	196	237	237	209	266
ENSRNOG00000016507	781.746	900.362	799	836.981	836.837	818.537
ENSRNOG00000016509	1850	1495	1803	1794	1672	1749
ENSRNOG00000016510	0	0	0	0	0	0
ENSRNOG00000016511	1872	1805	1874.9982	1916.0032	1770.004	2014
ENSRNOG00000016512	188	101	106	150	129	125
ENSRNOG00000016516	19.0000000377684	19	19.0000000621214	27.99996	21.0000000467199	25.999950064053
ENSRNOG00000016519	465	411	434	448	417	570
ENSRNOG00000016525	7	10	5	8	4	2
ENSRNOG00000016526	1601	1639	2120	2078	1977	2076
ENSRNOG00000016528	372	400	444	463	434	421
ENSRNOG00000016530	3450.3811	3355.5634	2664.1904	3087.4561	3223.195	3067.9055
ENSRNOG00000016532	464	483	458	443	572	546
ENSRNOG00000016534	215	227	319	328	297	326
ENSRNOG00000016535	0	0	2	2	0	3
ENSRNOG00000016536	338.603	269.516	307.194	344.663	305.237	382.771
ENSRNOG00000016538	206	387	447	395	462	376
ENSRNOG00000016539	853.2496	772.7394	900.873	783.3089	872.9808	871.8691
ENSRNOG00000016541	1841	1328	1432	1903	1467	1912
ENSRNOG00000016543	2308	2778	3013	3021	3089	2883
ENSRNOG00000016544	68	76	96	91	81	85
ENSRNOG00000016545	379	484	556	555	587	605
ENSRNOG00000016546	0	0	0	0	0	0
ENSRNOG00000016547	251	292	309	343	333	334
ENSRNOG00000016550	119.0000758	101.00001	122.00004	117.99999268066	113.000000846743	148.99971
ENSRNOG00000016551	889.409	1196.809	1479.739	1420.932	1449.338	1299.187
ENSRNOG00000016552	11210	7333	8443	11946	8098	11400
ENSRNOG00000016553	8.6192	6.31763	6.16763	10.2132	11.1302	11.8491
ENSRNOG00000016558	15	1	8	8	8	5
ENSRNOG00000016559	1082	1071	1017	1086	1084	1087
ENSRNOG00000016560	1468.0016	1039.9955	1127.9992	1124.0028	1249.9997	1065.001
ENSRNOG00000016561	157	170	137	225	172	182
ENSRNOG00000016562	884	756	796	801	758	824
ENSRNOG00000016565	187	177	186	155	202	145
ENSRNOG00000016566	369	335	426	430	412	456
ENSRNOG00000016567	0	0	1	0	2	2
ENSRNOG00000016571	23	25.00003	22.00914	20	11	30
ENSRNOG00000016573	342	308	334.99991	285	305.99952	260
ENSRNOG00000016574	623	529	679	647	600	668
ENSRNOG00000016575	155	204	207	221	211	215
ENSRNOG00000016576	343	345	464.0001	389	363	484
ENSRNOG00000016578	500	397	536	577	497	576
ENSRNOG00000016580	18010.2	17688.4	14167.7	15115.6	17268.7	14621.7
ENSRNOG00000016581	49	43	41	47	51	37
ENSRNOG00000016583	12	9	12	17	10	18
ENSRNOG00000016584	40	27	27	36	26	42
ENSRNOG00000016585	593	461	591	569	596	611
ENSRNOG00000016587	1440	1346	1343	1405	1383	1279
ENSRNOG00000016589	5332.9982	4807.9957	4846.0015	5094.9953	5378.0027	4923.9961
ENSRNOG00000016591	552	498	491	524	515	601
ENSRNOG00000016592	8319	9134	9176.9991	9946.0027	10161	9323
ENSRNOG00000016593	1	1	1	0	0	2
ENSRNOG00000016595	40	45	49	37	50	51
ENSRNOG00000016596	6889	6447	5926	6737	7081	6675
ENSRNOG00000016597	0	0	0	0	0	0
ENSRNOG00000016598	0	0	0	0	0	0
ENSRNOG00000016603	652	749	710	780	811	669
ENSRNOG00000016606	8	12	4	2	4	4
ENSRNOG00000016608	62	80	119	96	115	96
ENSRNOG00000016610	3404.003	3866.005	4517	4794	4368	4852
ENSRNOG00000016611	1667	1380	1253	1297.802	1407	1290.648
ENSRNOG00000016612	41	63	69	63	39	72
ENSRNOG00000016613	1	3	1	0	4	3
ENSRNOG00000016616	0	0	0	0	0	0
ENSRNOG00000016617	814	865	1022	1034	1028	957
ENSRNOG00000016618	3.03943	6.0405	1.00181	10.0402	6.04084	8.02782
ENSRNOG00000016619	1851	1852	1612	1756	1949	1790
ENSRNOG00000016620	347.288	305.7856	341.644	377.029	337.9234	502.337
ENSRNOG00000016621	13	14	15	9	15	13
ENSRNOG00000016622	203.943	292	298.891	235.208	232.676	203.361
ENSRNOG00000016623	3	7	9	2	5	4
ENSRNOG00000016624	0	1.00096	3.00569	1.00286	1.00167	1.00146
ENSRNOG00000016625	0	0	0	0	0	0
ENSRNOG00000016627	80	128	134	163	138	160
ENSRNOG00000016628	2	2	0	0	1	1
ENSRNOG00000016629	781	836	951	1025	1048	1081
ENSRNOG00000016630	5640	4866	6670	7500	5758	7473
ENSRNOG00000016631	624	507	609	548	569	628
ENSRNOG00000016632	14.9989	23.7942	21.3309	31.115	46.9552	27.5659
ENSRNOG00000016635	108	135.0001	186.0001	155	151	128
ENSRNOG00000016636	193	246	251	288	299	269
ENSRNOG00000016638	3426	3588	3884	4144	3963	3926
ENSRNOG00000016640	21.00000640555	38	49	36	24.00005	45.0452
ENSRNOG00000016641	25	14	12	18	13	24
ENSRNOG00000016643	21	37	35	31	38	40
ENSRNOG00000016645	481	464	536	542	481	546
ENSRNOG00000016647	1	2	0	0	3	2
ENSRNOG00000016648	2	0	0	2	0	0
ENSRNOG00000016653	19	21	36	16	23	23
ENSRNOG00000016654	0	0	0	0	0	0
ENSRNOG00000016655	864.734	893.783	925.688	856.397	967.994	927.932
ENSRNOG00000016656	0	0	0	0	0	0
ENSRNOG00000016659	117	4	0	1	4	3
ENSRNOG00000016660	13215	13115	12531	11912	15246	10947
ENSRNOG00000016661	0	0	0	0	0	0
ENSRNOG00000016665	430	502	577	543	492	487
ENSRNOG00000016670	230	226	282	282	227	279
ENSRNOG00000016671	537	459	428	598	507	608
ENSRNOG00000016672	9	6	8	3	5	16
ENSRNOG00000016675	41.9798	39.9986	44.0834	35.5763	56.5211	43.8665
ENSRNOG00000016677	562	587	674	653	679	690
ENSRNOG00000016678	254	439	532	540	522	495
ENSRNOG00000016679	122	141	263	242	209	242
ENSRNOG00000016680	3287	2251	2984	3621	2741	3740
ENSRNOG00000016681	0	0	0	0	0	0
ENSRNOG00000016683	373.012	211.275	315.446	298.344	308.074	272.245
ENSRNOG00000016684	1487	994	1553	1254	1080	1386
ENSRNOG00000016685	1	0	0	0	0	0
ENSRNOG00000016686	411	358	314	335	370	321
ENSRNOG00000016687	248	304	477	405	274	395
ENSRNOG00000016688	378	459	559	638	569	596
ENSRNOG00000016689	353	279	318	415	363	380
ENSRNOG00000016690	4460	3373	3126.81	4148	3286	4032
ENSRNOG00000016692	2131	2270	2089	1783	2381	1707
ENSRNOG00000016695	4888	5770	7048	7954	5977	6942
ENSRNOG00000016696	43	42	45	34	75	36
ENSRNOG00000016697	36.98135	19.0644	23.9703	30.2894	19	26.4548
ENSRNOG00000016698	386	476	451	424	492	504
ENSRNOG00000016700	106	160	141	161	158	134
ENSRNOG00000016701	32	23	36.00002	26.99995	35.99999	27.99997
ENSRNOG00000016703	2	1	4	6	4	6
ENSRNOG00000016704	1395	1426	1634	1774	1708	1645
ENSRNOG00000016705	1031	1081	1097	1032	1003	1558
ENSRNOG00000016706	156	159	176	178	146	209
ENSRNOG00000016707	438.0005	496	547.0003	521.9998	537.9998	550.0002
ENSRNOG00000016708	570	347	449.0000126	716.00000115355	617.9998	753
ENSRNOG00000016710	0	0	0	0	0	0
ENSRNOG00000016712	0	0	0	0	2	0
ENSRNOG00000016714	4638.999	4180.999	5461.995	6165	4438.004	6119.001
ENSRNOG00000016716	1	0	1	1	3	2
ENSRNOG00000016717	21	26	21	25	31	33
ENSRNOG00000016719	444.355	383.57	415.774	466.111	435.105	457.036
ENSRNOG00000016722	1059	933	1161	1183.997	1130	1352.002
ENSRNOG00000016723	2399	2457	2358	2313	2629	2237
ENSRNOG00000016724	697.0011	859.9999	932.9998	1005.9993	999.0005	981.0002
ENSRNOG00000016725	1164	1001	1131	1117	1226	1198
ENSRNOG00000016727	14171	14660	13254	14465	15434	13801
ENSRNOG00000016728	76	57	117	111	92	128
ENSRNOG00000016731	9286	8457	7401	8982	9135	8731
ENSRNOG00000016733	866	976	840	1070	1037	1007
ENSRNOG00000016734	11	7	12	11	3	10
ENSRNOG00000016737	0	1	3	2	6	0
ENSRNOG00000016740	2837.003	2312.001	2746.996	2883.002	2730.0048	3018.997
ENSRNOG00000016742	0	0	0	0	0	0
ENSRNOG00000016744	1047	1122	1336.001	1216	1264	1453.996
ENSRNOG00000016748	729	819	814	723	872	740
ENSRNOG00000016749	9	4	8	7	7	4
ENSRNOG00000016750	1	3	2	3	0	1
ENSRNOG00000016751	642	589	627	644	665	618
ENSRNOG00000016752	365.00021	458	545.0001	766.0001	548.00006	780.9995
ENSRNOG00000016753	53.095	53.048	64.6869	77.7367	92.698	90.5516
ENSRNOG00000016754	440	378	385	375	483	398
ENSRNOG00000016756	15	28	28	36	37	24
ENSRNOG00000016758	2789	1778	1942	1984	2142	1951
ENSRNOG00000016760	7	2	2	5	5	5
ENSRNOG00000016763	10	39	26	26	25	19
ENSRNOG00000016767	518.4313	603.7	586.5446	603.722	597.2289	668.189
ENSRNOG00000016768	4	7	5	9	8	6
ENSRNOG00000016769	7	25	30	24	18	24
ENSRNOG00000016770	2962	3353	3674	3281	3879	3153
ENSRNOG00000016773	1052.02	956	1247.5	1319	1091	1331
ENSRNOG00000016774	449	476	496	513	498	562
ENSRNOG00000016776	254	211	279	252	271	241
ENSRNOG00000016777	1708	1374.61	1367	1375.58	1564.61	1419.74
ENSRNOG00000016778	2116.998	1892.999	2060.003	1882.002	2232.996	1913.996
ENSRNOG00000016779	4108	3614	4541	4648	4215	4583
ENSRNOG00000016780	253	261	319	339	246	392
ENSRNOG00000016781	4531	4237	3844	3885	4219	3507
ENSRNOG00000016782	1	0	1	0	3	2
ENSRNOG00000016783	0	0	0	0	0	0
ENSRNOG00000016789	3126.9963	2772.9954	2935.0048	2812.0031	2998.0005	2745.0047
ENSRNOG00000016790	817.53	866.002	1054.08	1034.57	1010	1016.06
ENSRNOG00000016791	447	401.0001	441.9996	612	381.0004	572
ENSRNOG00000016792	0	0	0	0	0	0
ENSRNOG00000016793	1	0	1	1	0	0
ENSRNOG00000016794	556	485	454	533	526	571
ENSRNOG00000016795	2464	2337	2609	2425	2757	2482
ENSRNOG00000016798	18	13	13	12	13	9
ENSRNOG00000016800	1137.9995	1143.9993	1302.0035	1344.0024	1308.00015	1310.995
ENSRNOG00000016803	0	0	0	0	0	0
ENSRNOG00000016804	8	4	3	6	4	12
ENSRNOG00000016807	2746	2051	1867	2099	2001	2008
ENSRNOG00000016810	1878.9812	1926.00447	1560.9953	2315.99682	1944.996	2093.98683
ENSRNOG00000016812	0	0	2	5	3	2
ENSRNOG00000016813	168.0004	189.0001	202.0003	153.0002	179.0003	233.0003
ENSRNOG00000016815	806	683	759	843	729	827
ENSRNOG00000016816	959.0003	1035.00000002711	1297.9958	1399.9968	1086.00000002093	1398
ENSRNOG00000016818	187.9995	190.0004	203.9997	209.0002	183	262
ENSRNOG00000016825	455.559	409.415	390.81	461.673	498.6	479.956
ENSRNOG00000016826	11	8	8	6	8	7
ENSRNOG00000016827	68	59	73	82	65	89
ENSRNOG00000016828	28	17	28	43	57	41
ENSRNOG00000016829	1217	1036	1022	1008	1024	878
ENSRNOG00000016831	14856.95	15678.02	15997.96	15623	18161.95	15052.99
ENSRNOG00000016833	2347.005	1998.996	2003	2179.001	2148	2355.001
ENSRNOG00000016834	1218	1083	1182.19	1212	1122	1278
ENSRNOG00000016835	5.2584	1.06263	1.01466	1.08016	2.07415	2.21906
ENSRNOG00000016837	16027.3	13663.4	14076.1	13226.3	15196.7	11492.4
ENSRNOG00000016838	912	945	881	836	993	841
ENSRNOG00000016842	0	0	0	0	0	0
ENSRNOG00000016846	79	74	86	93	84	104
ENSRNOG00000016847	1010	993	1202	1375	1182	1283
ENSRNOG00000016848	665.284	588.618	677.449	735.14	666.748	748.98
ENSRNOG00000016849	1260	1255	1450	1682	1610	1566
ENSRNOG00000016852	73	74	77	86	83	70
ENSRNOG00000016853	3	0	2	0	1	0
ENSRNOG00000016855	509.8216	560.5093	631.2452	611.9681	546.0969	654.079
ENSRNOG00000016857	0	0	0	0	0	0
ENSRNOG00000016863	19	17	13	21	18	23
ENSRNOG00000016865	4.22333	3.95885	3.07903	3.43491	4.25906	2.25784
ENSRNOG00000016866	3401	5515	6147	6828	5964	6322
ENSRNOG00000016867	539.0001	503.00048	604.0003	691.9998	584.999516	687
ENSRNOG00000016870	941	868	1000	1003	912	974
ENSRNOG00000016871	11	19	12	21	19	15
ENSRNOG00000016872	49	54	82	78	93	65
ENSRNOG00000016873	184	222	218	268	268	221
ENSRNOG00000016874	103.99995	134.99993	176.00016	172.00049	191.0001	166
ENSRNOG00000016875	47	45	47	70	40	51.99996
ENSRNOG00000016877	15	20	18	30	20	30
ENSRNOG00000016878	140	102	123	154	131	163
ENSRNOG00000016879	143.2092	227.15	286.258	274.17	271.631	288.484
ENSRNOG00000016883	329	174	296	272.899	293	317
ENSRNOG00000016885	396	362	314	371	341	313
ENSRNOG00000016886	662	657	773	855	796.0002	849
ENSRNOG00000016887	0	0	0	0	0	0
ENSRNOG00000016888	367	311	383	382	355	436
ENSRNOG00000016889	81	93	84	86	86	97
ENSRNOG00000016890	268	181	144	184	165	196
ENSRNOG00000016891	843.0002	1012.0003	967.9997	907.0003	1032.004	932
ENSRNOG00000016892	1156	1258	1517	1622	1813	1664
ENSRNOG00000016894	16	10	12	27	21	15
ENSRNOG00000016896	29124.86927	28789.34552	24462.1139	26245.57793	29646.88156	24712.91732
ENSRNOG00000016897	10.022	4.02085	9.02804	9.23218	14.2252	9.06178
ENSRNOG00000016902	0	0	0	0	0	0
ENSRNOG00000016905	1143	1200	1294	1438	1454	1391
ENSRNOG00000016906	202	121	142	148	172	140
ENSRNOG00000016907	2028	1800	1925	1866	2086	1841
ENSRNOG00000016910	103.465	145.493	203.098	215.434	180.083	247.703
ENSRNOG00000016912	2691.65	2612.86	2332.55	2345.08	2682.52	2345.52
ENSRNOG00000016913	144	149	196	180	167	210
ENSRNOG00000016915	0	0	0	0	1	0
ENSRNOG00000016917	4	2	4	7	3	11
ENSRNOG00000016919	1330	1093	1378	1460	1167	1547.003
ENSRNOG00000016920	7	6	9	12	10	7
ENSRNOG00000016921	533	449	511	539	560	582
ENSRNOG00000016923	1945	1754	2053	1950	2012	2021
ENSRNOG00000016924	3673.004	3109.003	3514.004	4394.003	3782.004	4207.004
ENSRNOG00000016926	7.15246	11.2854	13.3573	17.4704	25.7618	17.5117
ENSRNOG00000016928	2	1	1	1	0	3
ENSRNOG00000016930	2514.38	2278.71	2243.36	2373.23	2411.21	2380.65
ENSRNOG00000016932	454.9999	318.0004	384	426.0001	359.00033	449.00031
ENSRNOG00000016933	0	0	0	0	0	0
ENSRNOG00000016935	237	225	271	237	262	263
ENSRNOG00000016936	884	965	1145	1117	1153	1082
ENSRNOG00000016937	4646	4122	4104	4482	4409	4357
ENSRNOG00000016939	1443	1415.39	1570	1622.42	1647.39	1666.26
ENSRNOG00000016940	874	892	919	951	1045	977
ENSRNOG00000016942	891	1088.0037	1157.9975	1264.9977	1322.001	1180.997
ENSRNOG00000016944	0	0	0	0	0	0
ENSRNOG00000016945	76	113	97	68	72	76
ENSRNOG00000016946	0	0	0	0	0	0
ENSRNOG00000016948	743	614	783	710	807	812
ENSRNOG00000016949	278	259	227	236	255	218
ENSRNOG00000016950	248	438	561	499	618	543
ENSRNOG00000016952	8357	9027	7852	7622	8974	7197
ENSRNOG00000016953	1.00536	1.0546	2.01764	3.0349	7.35447	5.20085
ENSRNOG00000016954	0	0	0	0	0	0
ENSRNOG00000016955	412	441	424	420	377	441
ENSRNOG00000016957	4	3	2	2	3	2
ENSRNOG00000016960	408	476	488	471	538	475
ENSRNOG00000016961	11884	11675	9481	10668	11752	10232
ENSRNOG00000016962	3	2	3	2	1	1
ENSRNOG00000016963	3776.00211004066	3968.9955	4476.99547	4653.99831044542	4305.0002	4778.00039
ENSRNOG00000016964	0	0	0	0	0	0
ENSRNOG00000016965	1119.1	1178.85	1426	1440.83	1470.34	1552.96
ENSRNOG00000016967	13.99999	24.99996	13	19	27	25.00002
ENSRNOG00000016968	631	754	901	836	816	860
ENSRNOG00000016971	212	242	303	240	264	320
ENSRNOG00000016973	875	958	951	744	1016	770
ENSRNOG00000016974	695	727	684	690	790	709
ENSRNOG00000016975	736	640	657	740	735	680
ENSRNOG00000016976	684	593	831	869	788	826
ENSRNOG00000016977	2	2	1	1	1	0
ENSRNOG00000016978	5	3	6	2	1	5
ENSRNOG00000016979	0	0	0	0	0	0
ENSRNOG00000016980	45	64	59	65	59	53
ENSRNOG00000016983	207666	89481.1	89140.4	201079	100963	179773
ENSRNOG00000016984	609	719	771	761	759	786
ENSRNOG00000016986	0	0	0	0	0	0
ENSRNOG00000016987	164.186	136.087	186.037	199.831	156.115	189.146
ENSRNOG00000016989	956	742	789	829	797	836
ENSRNOG00000016991	1674.995	1560.001	1780.004	1814.998	1894	1778.005
ENSRNOG00000016992	1	0	1	1	0	2
ENSRNOG00000016993	0	0	0	0	0	0
ENSRNOG00000016995	14	3	3	0	3	0
ENSRNOG00000016998	358.538	317.181	465.101	505.021	574.272	610.569
ENSRNOG00000016999	0	0	0	1	2	1
ENSRNOG00000017001	519	444	581	573	524	623
ENSRNOG00000017002	674	534	728	703	827	820
ENSRNOG00000017003	2535	2194	3139	3181	2470	3539
ENSRNOG00000017006	4	8	3	2	2	0
ENSRNOG00000017007	0	0	0	0	0	0
ENSRNOG00000017012	956.9994	1157.9996	1085.0001	1010.9997	1222.0005	1021.0002
ENSRNOG00000017016	0	0	0	0	0	0
ENSRNOG00000017017	488	307	319	363	357	359
ENSRNOG00000017019	0	0	1	0	2	0
ENSRNOG00000017020	52	44	53	71	51	54
ENSRNOG00000017021	293	348	368	393	373	369
ENSRNOG00000017022	518	721	883	895	868	880
ENSRNOG00000017023	3463	3525	3774	3656	3898	3659
ENSRNOG00000017024	3	2	2	1	1	2
ENSRNOG00000017027	1	1	0	5	0	0
ENSRNOG00000017029	538	610.838	626.701	702	754	717
ENSRNOG00000017030	1160.9253	1136.0757000413	1487.548129361	1494.6679236	1297.4744	1579.8321
ENSRNOG00000017032	60495	60464	60966	58906	62206	56872
ENSRNOG00000017035	635	604	689	671	638	739
ENSRNOG00000017036	1113	1288	1052	909	1195	923
ENSRNOG00000017037	347	239.9998	307.9998	342.0005	297.9996	375.9998
ENSRNOG00000017039	0	0	0	0	2	0
ENSRNOG00000017040	1088.67	910.5	1085.11	1133.98	1182.39	1030.55
ENSRNOG00000017044	1	0	1	4	0	2
ENSRNOG00000017045	344	349.00046	291.00027	340.99988	369.9999	298.00042
ENSRNOG00000017047	259	215	244	228	215	255
ENSRNOG00000017048	0	0	0	0	0	0
ENSRNOG00000017050	1.01864	4.93559	1.02974	5.71064	1	4.54519
ENSRNOG00000017051	162	217	300	263	321	314
ENSRNOG00000017052	12	16	28.99997	10	17	18.00001
ENSRNOG00000017053	6	22	7	8	7	11
ENSRNOG00000017054	18	20	42	10	34	20
ENSRNOG00000017057	153	211	224	199	229	195
ENSRNOG00000017060	8973	8465.001	11953.976	12404.96	9428.996	13987.03
ENSRNOG00000017061	0	0	2	1	0	0
ENSRNOG00000017063	15	16	19	16	15	18
ENSRNOG00000017064	13	8	3	2	6	5
ENSRNOG00000017065	147.6635	200.3638	213.4389	198.4007	216.6426	202.43
ENSRNOG00000017066	846.9992	758.0004	886.001	911.0006	827.0004	922
ENSRNOG00000017067	17.6406	64.4728	50.1031	3.5214	24.5642	1.65774
ENSRNOG00000017069	904	820.468	1075.501	1094.531	945.073	1154.482
ENSRNOG00000017071	1640	1429	1427	1505	1686	1458
ENSRNOG00000017072	147.80479	124.741	117.86485	127.31699	150.74391	170.78008
ENSRNOG00000017073	56.0159	32.1587	34.01	25.0808	35.0801	44.1125
ENSRNOG00000017074	1175	1207	1013	963	1209	1085
ENSRNOG00000017075	249	214	308	267	274	286
ENSRNOG00000017077	376	454	489	487	442	447
ENSRNOG00000017078	1828	1774	2238	2121	2021	2084
ENSRNOG00000017079	192	259	248	215	236	242
ENSRNOG00000017083	0	0	0	1	0	0
ENSRNOG00000017084	3.0000021	5	6	4	6	4
ENSRNOG00000017085	733.9999	704.0005	826.9998	799.0005	803	882.0003
ENSRNOG00000017086	55.0133	66	71	79	108	64
